product_id,product_name,category,subcategory,brand,unit_price,cost_price,currency,active_flag
PRD000638,Sports Product 0638,Sports,Premium,Zenith,1711.98,1363.7,INR,Y
PRD000639,Home Product 0639,Home,Premium,Zenith,2372.04,1187.97,INR,Y
PRD000640,Grocery Product 0640,Grocery,Premium,Apex,1904.87,419.45,USD,Y
PRD000641,Home Product 0641,Home,Premium,Apex,1297.12,1425.25,USD,Y
PRD000642,Fashion Product 0642,Fashion,Premium,Nova,2451.57,585.36,GBP,Y
PRD000643,Sports Product 0643,Sports,Standard,Vertex,1448.69,1027.58,USD,Y
PRD000644,Grocery Product 0644,Grocery,Basic,Nova,1294.07,679.26,INR,Y
PRD000645,Fashion Product 0645,Fashion,Standard,Vertex,1219.72,869.35,GBP,Y
PRD000646,Beauty Product 0646,Beauty,Premium,Orion,418.19,141.53,GBP,Y
PRD000647,Home Product 0647,Home,Premium,Apex,397.61,1084.83,INR,Y
PRD000648,Fashion Product 0648,Fashion,Standard,Nova,1206.38,863.43,INR,N
PRD000649,Home Product 0649,Home,Basic,Orion,61.0,80.53,GBP,N
PRD000650,Home Product 0650,Home,Premium,Zenith,102.78,1031.37,INR,Y
PRD000651,Grocery Product 0651,Grocery,Premium,Zenith,2395.8,1080.05,GBP,Y
PRD000652,Sports Product 0652,Sports,Basic,Vertex,2368.4,392.22,GBP,Y
PRD000653,Fashion Product 0653,Fashion,Premium,Apex,2076.76,1082.71,GBP,Y
PRD000654,Beauty Product 0654,Beauty,Basic,Zenith,664.98,1304.36,USD,Y
PRD000655,Beauty Product 0655,Beauty,Basic,Nova,578.39,695.68,INR,Y
PRD000656,Home Product 0656,Home,Basic,Zenith,1712.5,1488.25,GBP,Y
PRD000657,Home Product 0657,Home,Standard,Zenith,1501.54,1580.32,GBP,Y
PRD000658,Electronics Product 0658,Electronics,Premium,Orion,1650.18,1623.87,GBP,Y
PRD000659,Sports Product 0659,Sports,Basic,Orion,1307.5,668.57,INR,Y
PRD000660,Fashion Product 0660,Fashion,Premium,Orion,1974.94,688.08,GBP,N
PRD000661,Electronics Product 0661,Electronics,Standard,Apex,640.02,1379.25,INR,Y
PRD000662,Beauty Product 0662,Beauty,Basic,Orion,648.22,12.83,GBP,Y
PRD000663,Beauty Product 0663,Beauty,Basic,Nova,1301.81,676.93,INR,Y
PRD000664,Fashion Product 0664,Fashion,Standard,Nova,391.17,1173.88,USD,Y
PRD000665,Beauty Product 0665,Beauty,Standard,Zenith,917.28,498.18,GBP,Y
PRD000666,Home Product 0666,Home,Standard,Zenith,1960.55,869.99,USD,Y
PRD000667,Beauty Product 0667,Beauty,Standard,Vertex,2471.33,1041.04,GBP,Y
PRD000668,Sports Product 0668,Sports,Premium,Nova,1870.8,805.53,GBP,Y
PRD000669,Electronics Product 0669,Electronics,Premium,Zenith,1004.4,611.17,GBP,N
PRD000670,Sports Product 0670,Sports,Basic,Nova,406.04,1736.33,INR,Y
PRD000671,Home Product 0671,Home,Standard,Zenith,1091.27,118.15,INR,Y
PRD000672,Electronics Product 0672,Electronics,Basic,Nova,1812.61,1675.44,USD,N
PRD000673,Sports Product 0673,Sports,Basic,Vertex,1780.46,1076.66,INR,Y
PRD000674,Fashion Product 0674,Fashion,Premium,Apex,2127.17,1675.57,GBP,Y
PRD000675,Home Product 0675,Home,Premium,Zenith,1278.82,1258.11,GBP,Y
PRD000676,Sports Product 0676,Sports,Premium,Vertex,601.95,3.52,INR,Y
PRD000677,Grocery Product 0677,Grocery,Standard,Vertex,1675.81,731.6,INR,Y
PRD000678,Electronics Product 0678,Electronics,Basic,Nova,2298.35,990.62,GBP,Y
PRD000679,Beauty Product 0679,Beauty,Standard,Vertex,2408.4,499.88,GBP,Y
PRD000680,Fashion Product 0680,Fashion,Standard,Zenith,16.61,317.54,GBP,Y
PRD000681,Beauty Product 0681,Beauty,Premium,Zenith,739.16,1704.79,GBP,Y
PRD000682,Beauty Product 0682,Beauty,Basic,Vertex,1737.01,1739.0,GBP,Y
PRD000683,Home Product 0683,Home,Standard,Orion,1705.58,1614.05,INR,Y
PRD000684,Electronics Product 0684,Electronics,Standard,Nova,959.77,1420.21,INR,Y
PRD000685,Grocery Product 0685,Grocery,Standard,Vertex,1293.68,20.47,USD,Y
PRD000686,Grocery Product 0686,Grocery,Premium,Orion,1685.88,1478.47,INR,Y
PRD000687,Home Product 0687,Home,Standard,Vertex,887.08,1610.09,USD,Y
PRD000688,Sports Product 0688,Sports,Basic,Apex,1250.0,361.8,GBP,Y
PRD000689,Grocery Product 0689,Grocery,Premium,Apex,510.9,451.7,GBP,Y
PRD000690,Home Product 0690,Home,Premium,Nova,2300.87,1217.43,GBP,Y
PRD000691,Beauty Product 0691,Beauty,Premium,Zenith,2395.19,1526.88,USD,N
PRD000692,Grocery Product 0692,Grocery,Standard,Zenith,2172.58,884.98,GBP,Y
PRD000693,Fashion Product 0693,Fashion,Premium,Zenith,324.97,947.75,USD,Y
PRD000694,Beauty Product 0694,Beauty,Premium,Zenith,871.49,1549.14,INR,Y
PRD000695,Electronics Product 0695,Electronics,Basic,Zenith,1152.88,1241.51,INR,Y
PRD000696,Fashion Product 0696,Fashion,Basic,Nova,816.96,1104.16,USD,Y
PRD000697,Beauty Product 0697,Beauty,Standard,Apex,677.17,1725.47,USD,Y
PRD000698,Home Product 0698,Home,Standard,Orion,530.28,1262.18,USD,Y
PRD000699,Fashion Product 0699,Fashion,Standard,Orion,453.82,238.66,GBP,Y
PRD000700,Electronics Product 0700,Electronics,Basic,Vertex,2011.2,1000.95,USD,Y
PRD000701,Home Product 0701,Home,Basic,Apex,1185.1,20.51,USD,Y
PRD000702,Home Product 0702,Home,Basic,Zenith,1337.29,570.36,USD,Y
PRD000703,Grocery Product 0703,Grocery,Basic,Zenith,124.03,180.86,INR,Y
PRD000704,Home Product 0704,Home,Standard,Orion,2098.23,176.05,GBP,Y
PRD000705,Grocery Product 0705,Grocery,Standard,Vertex,1403.07,1677.52,USD,Y
PRD000706,Electronics Product 0706,Electronics,Standard,Nova,880.97,1224.22,GBP,Y
PRD000707,Beauty Product 0707,Beauty,Basic,Zenith,440.47,1405.22,USD,Y
PRD000708,Sports Product 0708,Sports,Basic,Orion,1937.99,806.13,INR,Y
PRD000709,Beauty Product 0709,Beauty,Standard,Orion,1581.12,263.29,INR,Y
PRD000710,Fashion Product 0710,Fashion,Basic,Zenith,1431.24,1528.47,INR,Y
PRD000711,Home Product 0711,Home,Standard,Apex,787.14,1176.46,GBP,Y
PRD000712,Beauty Product 0712,Beauty,Basic,Orion,681.76,802.48,USD,N
PRD000713,Beauty Product 0713,Beauty,Standard,Orion,422.46,1538.02,INR,Y
PRD000714,Sports Product 0714,Sports,Standard,Nova,530.38,716.49,INR,Y
PRD000715,Fashion Product 0715,Fashion,Basic,Nova,70.78,716.43,INR,Y
PRD000716,Grocery Product 0716,Grocery,Basic,Apex,215.36,1677.07,USD,Y
PRD000717,Home Product 0717,Home,Premium,Vertex,1110.69,230.16,GBP,Y
PRD000718,Electronics Product 0718,Electronics,Premium,Vertex,2151.62,587.39,USD,Y
PRD000719,Beauty Product 0719,Beauty,Standard,Zenith,1114.89,1745.27,GBP,Y
PRD000720,Home Product 0720,Home,Basic,Zenith,1144.08,1348.79,GBP,Y
PRD000721,Beauty Product 0721,Beauty,Basic,Zenith,777.61,626.86,GBP,Y
PRD000722,Electronics Product 0722,Electronics,Standard,Vertex,917.63,469.87,USD,Y
PRD000723,Electronics Product 0723,Electronics,Basic,Apex,862.99,846.15,INR,Y
PRD000724,Fashion Product 0724,Fashion,Standard,Nova,1915.84,1436.94,GBP,Y
PRD000725,Electronics Product 0725,Electronics,Basic,Vertex,475.48,1588.25,USD,Y
PRD000726,Home Product 0726,Home,Premium,Orion,2071.93,399.4,INR,Y
PRD000727,Sports Product 0727,Sports,Premium,Zenith,1912.52,1638.19,GBP,Y
PRD000728,Grocery Product 0728,Grocery,Basic,Zenith,2022.98,744.99,INR,Y
PRD000729,Home Product 0729,Home,Standard,Nova,1594.05,1113.06,USD,N
PRD000730,Fashion Product 0730,Fashion,Premium,Vertex,53.39,92.19,GBP,Y
PRD000731,Home Product 0731,Home,Premium,Vertex,676.64,1288.21,GBP,Y
PRD000732,Home Product 0732,Home,Premium,Apex,41.74,393.29,USD,Y
PRD000733,Fashion Product 0733,Fashion,Standard,Orion,1743.85,60.03,INR,Y
PRD000734,Electronics Product 0734,Electronics,Standard,Orion,183.1,847.85,INR,Y
PRD000735,Fashion Product 0735,Fashion,Premium,Nova,2436.62,1287.28,USD,Y
PRD000736,Home Product 0736,Home,Basic,Nova,501.95,1324.38,INR,Y
PRD000737,Sports Product 0737,Sports,Premium,Orion,975.86,1730.3,USD,Y
PRD000738,Sports Product 0738,Sports,Basic,Nova,1863.09,990.6,INR,Y
PRD000739,Fashion Product 0739,Fashion,Basic,Vertex,500.82,1597.87,GBP,Y
PRD000740,Electronics Product 0740,Electronics,Premium,Orion,814.66,303.75,USD,N
PRD000741,Electronics Product 0741,Electronics,Standard,Apex,27.28,78.46,GBP,Y
PRD000742,Sports Product 0742,Sports,Basic,Apex,931.64,163.8,INR,Y
PRD000743,Electronics Product 0743,Electronics,Basic,Zenith,849.36,1745.46,GBP,Y
PRD000744,Electronics Product 0744,Electronics,Standard,Apex,1754.81,1425.26,INR,Y
PRD000745,Home Product 0745,Home,Standard,Zenith,1972.46,1362.79,USD,Y
PRD000746,Electronics Product 0746,Electronics,Basic,Orion,898.63,245.11,INR,Y
PRD000747,Sports Product 0747,Sports,Standard,Zenith,740.31,1255.58,INR,N
PRD000748,Home Product 0748,Home,Basic,Vertex,812.58,844.71,GBP,Y
PRD000749,Home Product 0749,Home,Premium,Zenith,391.79,534.32,USD,Y
PRD000750,Grocery Product 0750,Grocery,Standard,Nova,1940.92,912.21,GBP,Y
PRD000751,Electronics Product 0751,Electronics,Basic,Vertex,1941.16,432.1,GBP,Y
PRD000752,Sports Product 0752,Sports,Basic,Orion,478.72,1230.75,GBP,Y
PRD000753,Beauty Product 0753,Beauty,Standard,Vertex,1027.46,581.68,INR,Y
PRD000754,Sports Product 0754,Sports,Premium,Nova,2088.81,236.2,INR,Y
PRD000755,Electronics Product 0755,Electronics,Standard,Apex,251.39,1029.11,USD,Y
PRD000756,Beauty Product 0756,Beauty,Basic,Zenith,643.57,661.34,GBP,Y
PRD000757,Electronics Product 0757,Electronics,Premium,Orion,2321.37,1498.24,USD,Y
PRD000758,Grocery Product 0758,Grocery,Basic,Orion,2055.96,1430.27,INR,N
PRD000759,Grocery Product 0759,Grocery,Basic,Nova,1837.08,1502.52,INR,Y
PRD000760,Beauty Product 0760,Beauty,Premium,Nova,1814.3,958.39,INR,Y
PRD000761,Beauty Product 0761,Beauty,Basic,Apex,1427.22,1705.66,GBP,Y
PRD000762,Fashion Product 0762,Fashion,Basic,Nova,1916.88,1039.08,GBP,Y
PRD000763,Sports Product 0763,Sports,Basic,Orion,2207.65,302.76,INR,Y
PRD000764,Fashion Product 0764,Fashion,Basic,Vertex,1645.54,962.42,GBP,Y
PRD000765,Grocery Product 0765,Grocery,Standard,Zenith,2478.7,586.4,USD,Y
PRD000766,Sports Product 0766,Sports,Standard,Vertex,1522.99,1014.97,INR,Y
PRD000767,Beauty Product 0767,Beauty,Basic,Vertex,903.22,815.97,USD,Y
PRD000768,Sports Product 0768,Sports,Premium,Vertex,1491.43,933.14,USD,Y
PRD000769,Grocery Product 0769,Grocery,Premium,Apex,2140.02,42.0,GBP,Y
PRD000770,Beauty Product 0770,Beauty,Basic,Zenith,1428.82,1030.19,INR,Y
PRD000771,Fashion Product 0771,Fashion,Standard,Apex,350.33,662.65,GBP,Y
PRD000772,Home Product 0772,Home,Standard,Vertex,234.3,721.44,INR,Y
PRD000773,Sports Product 0773,Sports,Standard,Orion,436.39,1486.79,GBP,N
PRD000774,Electronics Product 0774,Electronics,Basic,Vertex,98.24,1455.59,USD,Y
PRD000775,Electronics Product 0775,Electronics,Standard,Vertex,2200.08,783.45,INR,Y
PRD000776,Sports Product 0776,Sports,Basic,Zenith,2321.99,1142.1,GBP,Y
PRD000777,Electronics Product 0777,Electronics,Standard,Zenith,107.75,973.25,INR,Y
PRD000778,Beauty Product 0778,Beauty,Basic,Apex,387.23,1213.52,USD,Y
PRD000779,Beauty Product 0779,Beauty,Basic,Zenith,229.76,779.19,USD,Y
PRD000780,Home Product 0780,Home,Standard,Nova,1192.26,1342.33,GBP,Y
PRD000781,Grocery Product 0781,Grocery,Premium,Orion,1257.05,1393.56,INR,Y
PRD000782,Fashion Product 0782,Fashion,Basic,Apex,1222.21,1175.09,INR,Y
PRD000783,Beauty Product 0783,Beauty,Basic,Zenith,619.38,131.74,USD,Y
PRD000784,Sports Product 0784,Sports,Basic,Nova,285.76,746.21,USD,Y
PRD000785,Home Product 0785,Home,Standard,Vertex,1486.72,46.5,USD,Y
PRD000786,Grocery Product 0786,Grocery,Basic,Orion,1559.84,794.51,INR,Y
PRD000787,Sports Product 0787,Sports,Standard,Apex,1895.55,1535.42,INR,Y
PRD000788,Home Product 0788,Home,Basic,Apex,2172.54,1476.78,INR,Y
PRD000789,Sports Product 0789,Sports,Premium,Vertex,1127.9,43.88,INR,Y
PRD000790,Home Product 0790,Home,Premium,Zenith,1310.55,467.81,USD,N
PRD000791,Sports Product 0791,Sports,Premium,Nova,944.63,1631.15,GBP,Y
PRD000792,Grocery Product 0792,Grocery,Premium,Nova,713.61,1421.17,GBP,Y
PRD000793,Electronics Product 0793,Electronics,Standard,Nova,171.16,1189.69,GBP,Y
PRD000794,Electronics Product 0794,Electronics,Premium,Vertex,2169.19,1169.99,INR,Y
PRD000795,Beauty Product 0795,Beauty,Basic,Nova,2260.16,873.94,GBP,Y
PRD000796,Electronics Product 0796,Electronics,Premium,Apex,1254.12,826.0,GBP,Y
PRD000797,Electronics Product 0797,Electronics,Premium,Zenith,765.79,883.41,GBP,Y
PRD000798,Electronics Product 0798,Electronics,Standard,Vertex,891.67,546.28,GBP,Y
PRD000799,Electronics Product 0799,Electronics,Basic,Vertex,2197.3,1603.05,INR,Y
PRD000800,Grocery Product 0800,Grocery,Premium,Apex,857.76,708.95,INR,Y
PRD000801,Sports Product 0801,Sports,Standard,Zenith,2401.71,1103.57,GBP,Y
PRD000802,Fashion Product 0802,Fashion,Premium,Zenith,386.11,1747.06,GBP,Y
PRD000803,Fashion Product 0803,Fashion,Basic,Apex,520.86,252.02,GBP,Y
PRD000804,Home Product 0804,Home,Standard,Zenith,2274.36,775.83,INR,N
PRD000805,Home Product 0805,Home,Standard,Nova,1395.56,1707.64,INR,Y
PRD000806,Grocery Product 0806,Grocery,Premium,Nova,1914.76,1584.6,USD,Y
PRD000807,Grocery Product 0807,Grocery,Standard,Vertex,384.13,340.72,INR,Y
PRD000808,Electronics Product 0808,Electronics,Basic,Zenith,670.82,1021.98,INR,N
PRD000809,Home Product 0809,Home,Premium,Nova,901.36,1239.59,USD,Y
PRD000810,Beauty Product 0810,Beauty,Basic,Orion,1781.49,675.01,USD,Y
PRD000811,Fashion Product 0811,Fashion,Premium,Apex,487.18,60.92,INR,Y
PRD000812,Fashion Product 0812,Fashion,Premium,Apex,1895.65,121.85,USD,N
PRD000813,Fashion Product 0813,Fashion,Basic,Vertex,2167.6,1597.99,USD,Y
PRD000814,Electronics Product 0814,Electronics,Basic,Orion,1801.9,711.29,GBP,N
PRD000815,Beauty Product 0815,Beauty,Basic,Zenith,1605.28,1268.29,INR,Y
PRD000816,Electronics Product 0816,Electronics,Standard,Orion,2068.39,79.22,INR,Y
PRD000817,Beauty Product 0817,Beauty,Standard,Nova,1396.46,930.48,GBP,Y
PRD000818,Home Product 0818,Home,Standard,Orion,998.11,550.28,USD,Y
PRD000819,Home Product 0819,Home,Standard,Vertex,1534.77,101.02,GBP,Y
PRD000820,Fashion Product 0820,Fashion,Basic,Orion,230.65,902.68,INR,N
PRD000821,Sports Product 0821,Sports,Basic,Apex,985.7,584.26,INR,Y
PRD000822,Fashion Product 0822,Fashion,Basic,Apex,2206.96,165.05,USD,Y
PRD000823,Sports Product 0823,Sports,Basic,Nova,232.52,1272.09,GBP,Y
PRD000824,Electronics Product 0824,Electronics,Basic,Orion,1818.55,1755.42,GBP,Y
PRD000825,Fashion Product 0825,Fashion,Basic,Orion,114.55,310.08,USD,N
PRD000826,Sports Product 0826,Sports,Premium,Apex,2172.7,324.42,GBP,Y
PRD000827,Fashion Product 0827,Fashion,Standard,Vertex,1826.75,1729.86,USD,Y
PRD000828,Electronics Product 0828,Electronics,Premium,Apex,13.81,1378.42,INR,Y
PRD000829,Fashion Product 0829,Fashion,Standard,Zenith,2019.6,1095.55,USD,Y
PRD000830,Home Product 0830,Home,Basic,Orion,1137.08,797.05,GBP,N
PRD000831,Electronics Product 0831,Electronics,Premium,Zenith,698.89,1132.66,INR,Y
PRD000832,Home Product 0832,Home,Premium,Nova,1634.93,68.99,INR,N
PRD000833,Beauty Product 0833,Beauty,Standard,Vertex,2301.36,91.11,USD,Y
PRD000834,Home Product 0834,Home,Basic,Vertex,1529.67,1245.65,GBP,N
PRD000835,Beauty Product 0835,Beauty,Premium,Orion,1874.59,650.26,INR,Y
PRD000836,Grocery Product 0836,Grocery,Standard,Vertex,2244.34,1477.02,USD,Y
PRD000837,Electronics Product 0837,Electronics,Standard,Orion,340.69,1251.23,USD,Y
PRD000838,Beauty Product 0838,Beauty,Standard,Zenith,528.56,378.66,INR,Y
PRD000839,Beauty Product 0839,Beauty,Basic,Zenith,2468.04,872.14,GBP,N
PRD000840,Sports Product 0840,Sports,Standard,Orion,1524.07,571.73,GBP,N
PRD000841,Beauty Product 0841,Beauty,Standard,Apex,1537.65,895.03,GBP,Y
PRD000842,Fashion Product 0842,Fashion,Premium,Zenith,585.64,525.01,INR,Y
PRD000843,Electronics Product 0843,Electronics,Premium,Orion,1565.52,214.91,INR,N
PRD000844,Fashion Product 0844,Fashion,Standard,Nova,837.81,1010.07,GBP,Y
PRD000845,Electronics Product 0845,Electronics,Basic,Apex,1726.59,460.19,INR,Y
PRD000846,Grocery Product 0846,Grocery,Basic,Zenith,813.19,14.02,GBP,Y
PRD000847,Grocery Product 0847,Grocery,Standard,Zenith,1541.9,55.32,INR,Y
PRD000848,Grocery Product 0848,Grocery,Standard,Orion,2290.83,1435.67,GBP,Y
PRD000849,Fashion Product 0849,Fashion,Premium,Orion,2230.69,967.93,USD,Y
PRD000850,Fashion Product 0850,Fashion,Basic,Nova,2088.59,540.92,GBP,Y
PRD000851,Beauty Product 0851,Beauty,Basic,Nova,524.61,1234.83,USD,Y
PRD000852,Home Product 0852,Home,Standard,Nova,851.19,677.31,GBP,Y
PRD000853,Beauty Product 0853,Beauty,Basic,Orion,472.51,212.97,USD,Y
PRD000854,Sports Product 0854,Sports,Premium,Vertex,1037.6,896.21,INR,Y
PRD000855,Fashion Product 0855,Fashion,Standard,Apex,1315.13,317.5,USD,Y
PRD000856,Home Product 0856,Home,Premium,Orion,1267.46,1438.85,GBP,Y
PRD000857,Home Product 0857,Home,Standard,Orion,1832.44,943.96,USD,Y
PRD000858,Electronics Product 0858,Electronics,Basic,Apex,516.94,68.68,USD,Y
PRD000859,Electronics Product 0859,Electronics,Premium,Vertex,2331.18,1237.63,GBP,Y
PRD000860,Grocery Product 0860,Grocery,Standard,Nova,262.24,1379.83,GBP,Y
PRD000861,Electronics Product 0861,Electronics,Basic,Vertex,1598.93,380.09,INR,Y
PRD000862,Grocery Product 0862,Grocery,Standard,Zenith,801.28,795.68,INR,Y
PRD000863,Home Product 0863,Home,Premium,Vertex,290.58,1725.06,GBP,Y
PRD000864,Electronics Product 0864,Electronics,Premium,Zenith,879.04,575.32,INR,Y
PRD000865,Beauty Product 0865,Beauty,Premium,Apex,182.75,1105.03,USD,Y
PRD000866,Fashion Product 0866,Fashion,Premium,Apex,77.34,1626.22,INR,Y
PRD000867,Fashion Product 0867,Fashion,Premium,Nova,1069.03,324.63,GBP,N
PRD000868,Sports Product 0868,Sports,Basic,Orion,1542.71,564.46,INR,Y
PRD000869,Electronics Product 0869,Electronics,Standard,Zenith,333.83,1463.69,GBP,Y
PRD000870,Electronics Product 0870,Electronics,Standard,Vertex,1712.77,1279.26,USD,Y
PRD000871,Home Product 0871,Home,Premium,Apex,2153.44,1111.64,USD,Y
PRD000872,Home Product 0872,Home,Basic,Vertex,1973.0,1588.68,USD,Y
PRD000873,Electronics Product 0873,Electronics,Premium,Orion,286.65,863.14,INR,Y
PRD000874,Grocery Product 0874,Grocery,Basic,Zenith,322.85,187.97,GBP,Y
PRD000875,Grocery Product 0875,Grocery,Basic,Nova,1982.12,960.34,USD,N
PRD000876,Fashion Product 0876,Fashion,Premium,Zenith,613.01,288.76,USD,Y
PRD000877,Electronics Product 0877,Electronics,Standard,Apex,2035.72,1064.97,USD,N
PRD000878,Grocery Product 0878,Grocery,Basic,Apex,436.85,1206.28,GBP,N
PRD000879,Fashion Product 0879,Fashion,Premium,Zenith,1492.21,587.7,INR,Y
PRD000880,Home Product 0880,Home,Standard,Orion,178.67,198.41,GBP,Y
PRD000881,Grocery Product 0881,Grocery,Standard,Nova,230.88,1471.21,GBP,Y
PRD000882,Home Product 0882,Home,Basic,Apex,1135.17,526.83,GBP,N
PRD000883,Fashion Product 0883,Fashion,Premium,Apex,1705.38,571.93,GBP,Y
PRD000884,Fashion Product 0884,Fashion,Basic,Vertex,2475.77,1050.16,GBP,Y
PRD000885,Fashion Product 0885,Fashion,Premium,Vertex,160.71,1622.23,INR,Y
PRD000886,Sports Product 0886,Sports,Basic,Vertex,278.7,510.13,INR,Y
PRD000887,Fashion Product 0887,Fashion,Basic,Zenith,988.7,574.67,USD,Y
PRD000888,Fashion Product 0888,Fashion,Standard,Zenith,531.98,314.62,INR,Y
PRD000889,Beauty Product 0889,Beauty,Standard,Vertex,2100.71,280.22,GBP,Y
PRD000890,Home Product 0890,Home,Premium,Nova,1622.73,261.76,USD,Y
PRD000891,Home Product 0891,Home,Premium,Apex,1607.4,750.29,USD,N
PRD000892,Fashion Product 0892,Fashion,Basic,Apex,1138.71,765.15,USD,Y
PRD000893,Grocery Product 0893,Grocery,Premium,Apex,1064.81,16.35,USD,Y
PRD000894,Sports Product 0894,Sports,Basic,Vertex,1030.04,984.46,USD,Y
PRD000895,Electronics Product 0895,Electronics,Basic,Orion,1763.68,206.36,USD,Y
PRD000896,Home Product 0896,Home,Basic,Zenith,2459.03,1770.65,USD,Y
PRD000897,Beauty Product 0897,Beauty,Premium,Zenith,2225.34,161.94,USD,Y
PRD000898,Sports Product 0898,Sports,Basic,Zenith,1996.26,564.56,INR,Y
PRD000899,Beauty Product 0899,Beauty,Premium,Orion,1137.82,1631.18,GBP,Y
PRD000900,Fashion Product 0900,Fashion,Standard,Vertex,726.58,66.48,GBP,Y
PRD000901,Sports Product 0901,Sports,Basic,Vertex,158.24,853.27,INR,N
PRD000902,Electronics Product 0902,Electronics,Basic,Vertex,2023.19,1124.9,USD,Y
PRD000903,Electronics Product 0903,Electronics,Premium,Zenith,196.77,1411.42,USD,Y
PRD000904,Beauty Product 0904,Beauty,Standard,Vertex,2145.36,28.52,INR,N
PRD000905,Home Product 0905,Home,Basic,Apex,1649.59,667.47,INR,Y
PRD000906,Sports Product 0906,Sports,Premium,Orion,456.12,950.72,INR,Y
PRD000907,Electronics Product 0907,Electronics,Premium,Zenith,2335.18,280.01,USD,Y
PRD000908,Fashion Product 0908,Fashion,Premium,Orion,1816.37,303.61,GBP,Y
PRD000909,Electronics Product 0909,Electronics,Basic,Vertex,1889.93,211.44,INR,Y
PRD000910,Fashion Product 0910,Fashion,Standard,Vertex,1193.28,1707.01,GBP,Y
PRD000911,Fashion Product 0911,Fashion,Basic,Orion,1189.1,263.83,USD,Y
PRD000912,Grocery Product 0912,Grocery,Standard,Orion,1697.84,1731.29,GBP,Y
PRD000913,Electronics Product 0913,Electronics,Basic,Vertex,2390.68,778.92,GBP,Y
PRD000914,Grocery Product 0914,Grocery,Standard,Vertex,2006.78,461.85,GBP,Y
PRD000915,Fashion Product 0915,Fashion,Basic,Apex,1837.11,1060.94,INR,Y
PRD000916,Grocery Product 0916,Grocery,Basic,Apex,786.61,22.01,INR,Y
PRD000917,Electronics Product 0917,Electronics,Standard,Nova,1315.53,1234.84,USD,Y
PRD000918,Sports Product 0918,Sports,Standard,Vertex,486.73,45.59,INR,Y
PRD000919,Beauty Product 0919,Beauty,Basic,Apex,2376.47,1149.63,GBP,Y
PRD000920,Electronics Product 0920,Electronics,Basic,Apex,943.02,1375.65,GBP,N
PRD000921,Home Product 0921,Home,Premium,Apex,637.07,842.12,INR,Y
PRD000922,Grocery Product 0922,Grocery,Standard,Vertex,647.05,1405.97,USD,Y
PRD000923,Fashion Product 0923,Fashion,Standard,Vertex,2489.92,467.05,USD,Y
PRD000924,Fashion Product 0924,Fashion,Premium,Orion,2448.66,363.6,USD,Y
PRD000925,Sports Product 0925,Sports,Standard,Nova,363.96,1384.37,INR,N
PRD000926,Sports Product 0926,Sports,Premium,Orion,1789.92,188.61,INR,Y
PRD000927,Beauty Product 0927,Beauty,Basic,Vertex,1944.21,36.72,USD,Y
PRD000928,Sports Product 0928,Sports,Basic,Nova,2332.57,1197.3,USD,Y
PRD000929,Sports Product 0929,Sports,Standard,Orion,1438.73,929.14,USD,Y
PRD000930,Fashion Product 0930,Fashion,Standard,Nova,1352.62,8.94,GBP,Y
PRD000931,Electronics Product 0931,Electronics,Basic,Zenith,2337.93,647.98,GBP,Y
PRD000932,Fashion Product 0932,Fashion,Premium,Nova,916.56,1536.46,USD,Y
PRD000933,Fashion Product 0933,Fashion,Standard,Apex,445.66,73.68,USD,Y
PRD000934,Grocery Product 0934,Grocery,Basic,Orion,2241.67,1136.22,USD,Y
PRD000935,Electronics Product 0935,Electronics,Basic,Orion,1839.63,254.48,INR,Y
PRD000936,Sports Product 0936,Sports,Basic,Apex,1225.64,116.2,GBP,Y
PRD000937,Fashion Product 0937,Fashion,Basic,Orion,2416.6,32.5,USD,Y
PRD000938,Grocery Product 0938,Grocery,Basic,Nova,1016.74,383.39,GBP,Y
PRD000939,Fashion Product 0939,Fashion,Basic,Zenith,376.64,1044.08,INR,Y
PRD000940,Sports Product 0940,Sports,Premium,Orion,1636.31,849.78,GBP,Y
PRD000941,Home Product 0941,Home,Basic,Apex,40.84,1139.89,USD,Y
PRD000942,Fashion Product 0942,Fashion,Basic,Apex,2089.2,117.93,INR,Y
PRD000943,Fashion Product 0943,Fashion,Basic,Zenith,555.33,1448.6,USD,Y
PRD000944,Sports Product 0944,Sports,Basic,Orion,813.97,1756.61,GBP,Y
PRD000945,Home Product 0945,Home,Standard,Apex,1911.75,1068.77,USD,Y
PRD000946,Electronics Product 0946,Electronics,Standard,Apex,1895.09,304.99,USD,Y
PRD000947,Home Product 0947,Home,Standard,Apex,2314.56,76.14,INR,N
PRD000948,Fashion Product 0948,Fashion,Premium,Nova,2199.67,148.06,INR,Y
PRD000949,Electronics Product 0949,Electronics,Basic,Zenith,2217.85,750.95,USD,Y
PRD000950,Home Product 0950,Home,Premium,Vertex,1310.1,743.42,INR,N
PRD000951,Sports Product 0951,Sports,Premium,Zenith,454.1,901.3,INR,Y
PRD000952,Grocery Product 0952,Grocery,Standard,Nova,1396.49,347.85,GBP,Y
PRD000953,Beauty Product 0953,Beauty,Standard,Zenith,1271.31,837.2,GBP,Y
PRD000954,Grocery Product 0954,Grocery,Premium,Apex,286.13,271.14,USD,Y
PRD000955,Home Product 0955,Home,Premium,Nova,139.8,657.45,INR,Y
PRD000956,Grocery Product 0956,Grocery,Standard,Zenith,2013.86,1365.86,INR,Y
