order_id,customer_id,product_id,store_id,order_timestamp,quantity,unit_price,discount_amount,currency,order_status
ORD000046617,CUST0000136,PRD000087,STR0086,2026-04-25T21:37:20,1,636.13,8.83,INR,COMPLETED
ORD000046618,CUST0005333,PRD000897,STR0013,2026-07-01T04:30:13,7,2081.8,1379.69,USD,COMPLETED
ORD000046619,CUST0004907,PRD000430,STR0039,2026-04-25T22:50:53,2,171.23,49.9,INR,COMPLETED
ORD000046620,CUST0000616,PRD000712,STR0053,2026-01-31T03:55:37,7,399.02,427.44,INR,RETURNED
ORD000046621,CUST0005383,PRD001046,STR0038,2026-06-22T07:43:10,4,1901.1,1610.71,GBP,COMPLETED
ORD000046622,CUST0005924,PRD000189,STR0048,2026-04-30T20:51:56,1,1005.52,88.77,USD,CANCELLED
ORD000046623,CUST0008374,PRD000149,STR0005,2026-05-18T00:41:12,1,1315.5,214.88,GBP,RETURNED
ORD000046624,CUST0005972,PRD000622,STR0034,2026-01-25T09:48:47,5,2271.46,1089.27,INR,RETURNED
ORD000046625,CUST0004566,PRD000062,STR0088,2026-05-02T11:22:34,7,712.5,1030.89,GBP,COMPLETED
ORD000046626,CUST0000217,PRD000698,STR0092,2026-07-13T12:06:05,7,1399.6,522.99,GBP,RETURNED
ORD000046627,CUST0001219,PRD000026,STR0059,2026-05-20T16:51:06,3,2460.94,263.06,GBP,COMPLETED
ORD000046628,CUST0009360,PRD000975,STR0040,2026-05-12T10:57:43,7,818.21,1034.51,GBP,COMPLETED
ORD000046629,CUST0001346,PRD000673,STR0042,2026-06-17T06:40:00,5,2184.2,2.86,INR,COMPLETED
ORD000046630,CUST0006476,PRD001707,STR0075,2026-04-25T04:54:53,7,2211.71,1944.86,USD,COMPLETED
ORD000046631,CUST0001248,PRD001719,STR0058,2026-05-20T15:26:47,4,989.33,416.9,INR,COMPLETED
ORD000046632,CUST0009298,PRD001373,STR0004,2026-07-15T07:26:21,5,843.71,422.87,USD,COMPLETED
ORD000046633,CUST0000597,PRD001008,STR0092,2026-03-14T14:50:40,7,1564.58,1196.65,USD,COMPLETED
ORD000046634,CUST0005456,PRD001719,STR0073,2026-02-03T15:01:14,2,2388.68,192.6,INR,RETURNED
ORD000046635,CUST0006498,PRD000950,STR0009,2026-05-28T12:11:21,6,64.71,24.96,GBP,COMPLETED
ORD000046636,CUST0008130,PRD000491,STR0009,2026-01-24T14:00:11,8,157.85,226.98,GBP,COMPLETED
ORD000046637,CUST0001527,PRD001290,STR0060,2026-06-02T21:59:21,4,1539.31,1371.68,GBP,COMPLETED
ORD000046638,CUST0006654,PRD000505,STR0010,2026-07-13T23:31:07,2,337.03,16.23,INR,RETURNED
ORD000046639,CUST0008787,PRD000577,STR0026,2026-03-30T03:49:30,8,1737.82,767.7,INR,COMPLETED
ORD000046640,CUST0005384,PRD000536,STR0078,2026-07-28T14:14:40,5,1445.86,1336.49,GBP,RETURNED
ORD000046641,CUST0009276,PRD000262,STR0022,2026-04-14T22:46:28,6,1305.75,353.77,INR,RETURNED
ORD000046642,CUST0002140,PRD001140,STR0081,2026-06-28T23:48:40,2,237.74,7.39,GBP,COMPLETED
ORD000046643,CUST0009210,PRD000122,STR0090,2026-03-29T06:09:04,3,1346.18,232.01,INR,COMPLETED
ORD000046644,CUST0000217,PRD000162,STR0024,2026-06-01T03:57:05,7,1506.29,2453.83,USD,COMPLETED
ORD000046645,CUST0003280,PRD000748,STR0040,2026-02-27T18:02:42,5,1636.19,1925.67,GBP,RETURNED
ORD000046646,CUST0003602,PRD000619,STR0041,2026-07-23T02:53:45,2,1599.59,715.88,INR,COMPLETED
ORD000046647,CUST0000672,PRD000706,STR0049,2026-02-10T15:06:18,6,1322.93,1088.16,INR,COMPLETED
ORD000046648,CUST0000695,PRD000369,STR0026,2026-02-02T08:31:48,6,1059.0,428.23,INR,COMPLETED
ORD000046649,CUST0001782,PRD001919,STR0034,2026-01-29T13:55:22,8,210.56,261.83,GBP,COMPLETED
ORD000046650,CUST0005938,PRD000303,STR0024,2026-03-06T03:20:17,8,548.75,704.19,GBP,COMPLETED
ORD000046651,CUST0005449,PRD000282,STR0043,2026-06-18T00:05:38,2,2496.57,820.66,GBP,RETURNED
ORD000046652,CUST0007973,PRD000304,STR0067,2026-01-23T07:10:30,5,657.28,343.17,USD,COMPLETED
ORD000046653,CUST0007499,PRD001964,STR0058,2026-07-01T20:21:52,3,2218.11,656.94,USD,RETURNED
ORD000046654,CUST0004107,PRD001122,STR0056,2026-01-28T08:38:19,4,1205.05,696.46,INR,COMPLETED
ORD000046655,CUST0007907,PRD001416,STR0087,2026-07-02T22:04:57,3,398.92,19.88,INR,COMPLETED
ORD000046656,CUST0008745,PRD001111,STR0007,2026-04-04T22:25:53,4,257.34,206.58,INR,COMPLETED
ORD000046657,CUST0002697,PRD000767,STR0051,2026-07-24T03:27:56,3,436.67,234.03,INR,COMPLETED
ORD000046658,CUST0006194,PRD000878,STR0010,2026-04-13T02:03:41,4,480.71,288.5,GBP,COMPLETED
ORD000046659,CUST0007003,PRD001857,STR0050,2026-05-05T10:22:48,8,2493.8,4459.43,USD,RETURNED
ORD000046660,CUST0009450,PRD001344,STR0055,2026-03-05T16:50:57,4,638.63,236.12,GBP,COMPLETED
ORD000046661,CUST0007676,PRD000938,STR0086,2026-01-26T16:55:27,3,145.21,32.21,GBP,RETURNED
ORD000046662,CUST0005413,PRD000745,STR0002,2026-01-22T20:53:00,3,527.2,283.72,GBP,COMPLETED
ORD000046663,CUST0005354,PRD001604,STR0036,2026-02-13T02:25:18,6,2272.42,2751.39,USD,COMPLETED
ORD000046664,CUST0000380,PRD000027,STR0070,2026-05-27T21:12:30,8,1955.24,2561.53,USD,COMPLETED
ORD000046665,CUST0009980,PRD000964,STR0035,2026-05-15T07:11:40,7,499.8,852.11,GBP,RETURNED
ORD000046666,CUST0000520,PRD000831,STR0100,2026-07-25T00:29:59,6,723.07,847.12,INR,RETURNED
ORD000046667,CUST0007122,PRD000365,STR0036,2026-04-24T18:02:20,1,1046.38,114.08,USD,COMPLETED
ORD000046668,CUST0008789,PRD001882,STR0095,2026-06-15T13:01:32,2,1487.31,652.98,USD,COMPLETED
ORD000046669,CUST0004161,PRD001533,STR0010,2026-03-04T17:25:57,3,570.62,359.85,GBP,COMPLETED
ORD000046670,CUST0001087,PRD001067,STR0035,2026-07-09T22:45:34,8,744.5,975.45,USD,CANCELLED
ORD000046671,CUST0001810,PRD000113,STR0001,2026-02-05T18:26:06,8,1887.54,2275.61,GBP,COMPLETED
ORD000046672,CUST0006954,PRD000381,STR0081,2026-06-04T14:46:05,5,868.65,105.68,GBP,COMPLETED
ORD000046673,CUST0007460,PRD001936,STR0074,2026-01-03T08:43:54,2,2342.08,313.46,USD,RETURNED
ORD000046674,CUST0005296,PRD001765,STR0070,2026-03-13T06:10:51,8,1910.47,1493.31,USD,CANCELLED
ORD000046675,CUST0006180,PRD001198,STR0091,2026-05-05T02:35:37,5,1774.9,1865.69,USD,COMPLETED
ORD000046676,CUST0003509,PRD000668,STR0050,2026-06-04T08:37:52,2,118.69,13.15,USD,COMPLETED
ORD000046677,CUST0005748,PRD000298,STR0051,2026-02-07T23:00:18,4,535.16,350.27,INR,RETURNED
ORD000046678,CUST0000530,PRD001996,STR0052,2026-07-13T10:05:04,5,1593.78,1128.92,USD,COMPLETED
ORD000046679,CUST0003307,PRD001999,STR0077,2026-02-14T20:41:31,1,60.51,0.93,INR,CANCELLED
ORD000046680,CUST0001377,PRD001161,STR0075,2026-07-25T02:45:41,6,593.03,558.66,GBP,COMPLETED
ORD000046681,CUST0008667,PRD001826,STR0083,2026-04-05T05:45:29,4,267.39,114.06,GBP,COMPLETED
ORD000046682,CUST0009154,PRD001562,STR0063,2026-04-18T21:43:46,7,1380.27,1347.09,INR,COMPLETED
ORD000046683,CUST0001995,PRD000770,STR0026,2026-01-08T14:38:58,1,432.49,68.3,INR,RETURNED
ORD000046684,CUST0007605,PRD001945,STR0040,2026-07-25T08:37:55,7,1217.92,792.34,INR,RETURNED
ORD000046685,CUST0004125,PRD000305,STR0089,2026-05-23T21:02:10,5,1581.37,1406.49,USD,COMPLETED
ORD000046686,CUST0003986,PRD000937,STR0098,2026-04-09T00:44:01,6,1512.24,766.12,GBP,CANCELLED
ORD000046687,CUST0005508,PRD000113,STR0099,2026-04-04T11:23:31,6,318.44,229.09,USD,CANCELLED
ORD000046688,CUST0002664,PRD001478,STR0001,2026-07-11T04:11:41,5,2180.4,1590.9,USD,COMPLETED
ORD000046689,CUST0009436,PRD001880,STR0054,2026-06-22T23:47:56,4,2077.24,1687.87,GBP,RETURNED
ORD000046690,CUST0001771,PRD000366,STR0080,2026-06-22T20:30:28,5,1817.44,1766.98,GBP,COMPLETED
ORD000046691,CUST0000575,PRD001460,STR0058,2026-07-01T17:46:47,5,1451.81,1616.3,USD,RETURNED
ORD000046692,CUST0006122,PRD001189,STR0072,2026-03-17T00:56:05,3,1629.95,336.16,INR,RETURNED
ORD000046693,CUST0001429,PRD001293,STR0006,2026-02-24T08:18:58,3,70.04,40.44,GBP,RETURNED
ORD000046694,CUST0008693,PRD000080,STR0002,2026-06-13T07:15:51,7,2184.4,2028.71,INR,COMPLETED
ORD000046695,CUST0006229,PRD001403,STR0085,2026-03-12T09:56:40,7,2101.09,81.51,INR,CANCELLED
ORD000046696,CUST0004708,PRD001424,STR0001,2026-04-22T05:23:07,3,603.03,320.36,GBP,COMPLETED
ORD000046697,CUST0003638,PRD000286,STR0007,2026-07-23T08:29:52,2,457.29,58.34,INR,RETURNED
ORD000046698,CUST0004566,PRD000303,STR0090,2026-03-05T14:35:18,3,1334.83,362.11,USD,COMPLETED
ORD000046699,CUST0000696,PRD000277,STR0099,2026-04-30T11:19:47,4,427.37,0.99,USD,CANCELLED
ORD000046700,CUST0006505,PRD001084,STR0024,2026-06-26T16:33:08,6,1750.25,1881.71,GBP,COMPLETED
ORD000046701,CUST0005794,PRD000689,STR0046,2026-04-18T11:48:10,1,1514.02,319.06,INR,RETURNED
ORD000046702,CUST0000666,PRD000220,STR0085,2026-06-09T01:14:27,1,1303.81,143.66,GBP,COMPLETED
ORD000046703,CUST0002719,PRD000960,STR0012,2026-02-23T19:08:14,7,1499.42,1486.03,INR,COMPLETED
ORD000046704,CUST0002306,PRD001191,STR0032,2026-06-22T08:42:36,7,2152.31,649.84,GBP,RETURNED
ORD000046705,CUST0006834,PRD000940,STR0010,2026-03-31T20:06:50,1,1568.19,303.19,USD,COMPLETED
ORD000046706,CUST0005184,PRD001199,STR0088,2026-02-21T11:57:55,7,2191.79,486.6,INR,CANCELLED
ORD000046707,CUST0003202,PRD001429,STR0025,2026-04-09T10:49:58,8,725.3,1150.49,USD,COMPLETED
ORD000046708,CUST0006822,PRD000061,STR0019,2026-01-08T14:54:48,6,1514.48,1843.54,USD,CANCELLED
ORD000046709,CUST0005345,PRD000468,STR0042,2026-06-27T23:08:52,2,1148.72,226.71,INR,RETURNED
ORD000046710,CUST0006537,PRD001791,STR0005,2026-04-29T02:54:00,7,1925.12,1385.24,USD,COMPLETED
ORD000046711,CUST0008516,PRD001450,STR0077,2026-05-18T10:27:20,2,486.04,75.68,USD,COMPLETED
ORD000046712,CUST0001666,PRD001225,STR0054,2026-06-08T22:29:02,3,658.4,471.05,USD,COMPLETED
ORD000046713,CUST0008249,PRD000600,STR0043,2026-05-04T15:18:23,1,578.69,43.66,GBP,CANCELLED
ORD000046714,CUST0002704,PRD000920,STR0069,2026-05-08T15:14:16,1,1348.47,230.01,INR,COMPLETED
ORD000046715,CUST0004362,PRD001486,STR0061,2026-05-06T00:56:18,6,70.14,102.79,GBP,COMPLETED
ORD000046716,CUST0003299,PRD000429,STR0100,2026-04-24T16:34:22,7,1227.38,133.07,GBP,COMPLETED
ORD000046717,CUST0004396,PRD001130,STR0018,2026-01-22T14:08:50,4,337.37,304.29,INR,RETURNED
ORD000046718,CUST0002517,PRD000192,STR0002,2026-07-18T15:28:13,7,1934.5,1125.59,GBP,COMPLETED
ORD000046719,CUST0001931,PRD000185,STR0037,2026-06-05T22:32:49,7,427.99,360.35,USD,COMPLETED
ORD000046720,CUST0002240,PRD000725,STR0047,2026-02-18T11:24:57,5,1129.91,1180.4,USD,COMPLETED
ORD000046721,CUST0006309,PRD000652,STR0009,2026-03-30T19:09:44,3,154.14,36.9,USD,RETURNED
ORD000046722,CUST0001075,PRD000655,STR0057,2026-04-24T21:09:01,7,1022.72,1276.88,INR,CANCELLED
ORD000046723,CUST0005977,PRD001472,STR0021,2026-05-19T13:39:12,1,1574.65,279.32,GBP,COMPLETED
ORD000046724,CUST0009788,PRD001492,STR0052,2026-02-13T23:43:15,8,249.31,296.72,GBP,COMPLETED
ORD000046725,CUST0003960,PRD001813,STR0098,2026-04-28T16:52:45,7,2196.23,3251.47,INR,RETURNED
ORD000046726,CUST0001088,PRD001501,STR0047,2026-04-20T12:49:31,3,1785.57,1092.81,GBP,COMPLETED
ORD000046727,CUST0004018,PRD000780,STR0070,2026-03-02T09:57:52,4,1234.37,1203.83,INR,CANCELLED
ORD000046728,CUST0009330,PRD000769,STR0008,2026-04-21T06:27:23,8,2161.9,2548.93,INR,RETURNED
ORD000046729,CUST0002814,PRD001027,STR0063,2026-07-29T14:20:59,4,1458.54,1261.48,USD,CANCELLED
ORD000046730,CUST0001338,PRD001423,STR0048,2026-07-24T11:41:10,4,1265.06,927.66,GBP,COMPLETED
ORD000046731,CUST0006034,PRD001633,STR0038,2026-05-25T17:07:17,6,53.75,51.09,GBP,CANCELLED
ORD000046732,CUST0009835,PRD001625,STR0061,2026-05-16T05:04:40,2,809.62,209.91,USD,COMPLETED
ORD000046733,CUST0005384,PRD001298,STR0099,2026-04-15T09:13:27,5,471.9,577.94,USD,CANCELLED
ORD000046734,CUST0001710,PRD000708,STR0076,2026-07-24T08:27:34,6,449.0,20.29,GBP,COMPLETED
ORD000046735,CUST0002964,PRD001690,STR0047,2026-05-05T07:25:32,4,1036.43,887.44,INR,COMPLETED
ORD000046736,CUST0000384,PRD001419,STR0099,2026-07-23T15:03:26,8,2484.95,665.97,USD,CANCELLED
ORD000046737,CUST0004432,PRD001105,STR0044,2026-03-03T07:36:55,6,904.54,1327.72,GBP,CANCELLED
ORD000046738,CUST0003994,PRD000917,STR0013,2026-01-18T22:00:06,2,171.84,39.05,INR,COMPLETED
ORD000046739,CUST0002264,PRD000721,STR0049,2026-05-18T01:06:27,1,1715.55,313.39,INR,CANCELLED
ORD000046740,CUST0004020,PRD000885,STR0073,2026-01-22T10:52:54,3,1645.05,46.76,INR,RETURNED
ORD000046741,CUST0005493,PRD000333,STR0015,2026-07-29T18:59:27,2,2411.19,261.04,USD,COMPLETED
ORD000046742,CUST0000315,PRD000845,STR0058,2026-02-28T13:08:40,5,1684.04,1403.54,INR,RETURNED
ORD000046743,CUST0009523,PRD000179,STR0035,2026-06-02T04:21:51,4,146.55,126.32,INR,COMPLETED
ORD000046744,CUST0004375,PRD001079,STR0068,2026-07-09T13:35:24,4,2439.18,2010.76,INR,COMPLETED
ORD000046745,CUST0009196,PRD001197,STR0040,2026-06-28T10:15:49,4,1436.26,983.79,GBP,COMPLETED
ORD000046746,CUST0002286,PRD001593,STR0084,2026-07-07T11:50:41,7,95.14,86.91,INR,RETURNED
ORD000046747,CUST0004145,PRD001672,STR0043,2026-07-23T03:39:48,4,1796.39,1602.61,GBP,RETURNED
ORD000046748,CUST0009149,PRD001177,STR0056,2026-01-15T11:40:46,7,690.06,293.67,USD,COMPLETED
ORD000046749,CUST0004716,PRD001365,STR0034,2026-06-08T17:47:44,7,33.82,32.74,GBP,COMPLETED
ORD000046750,CUST0004298,PRD000556,STR0018,2026-03-08T13:21:55,7,1863.18,2037.07,GBP,CANCELLED
ORD000046751,CUST0007831,PRD001440,STR0039,2026-01-14T16:39:15,4,619.1,13.4,GBP,COMPLETED
ORD000046752,CUST0004548,PRD000079,STR0005,2026-02-01T04:30:04,4,215.49,85.63,USD,COMPLETED
ORD000046753,CUST0005675,PRD001463,STR0038,2026-04-18T18:58:02,6,1879.41,445.84,USD,COMPLETED
ORD000046754,CUST0008845,PRD000559,STR0089,2026-05-22T22:00:11,6,489.98,376.93,GBP,COMPLETED
ORD000046755,CUST0004619,PRD000246,STR0062,2026-03-16T03:52:24,8,1522.19,1056.22,GBP,COMPLETED
ORD000046756,CUST0005375,PRD001023,STR0058,2026-05-04T11:26:34,1,43.79,5.37,USD,COMPLETED
ORD000046757,CUST0004728,PRD001903,STR0035,2026-03-21T08:01:33,5,1099.1,1349.13,INR,CANCELLED
ORD000046758,CUST0001204,PRD001840,STR0025,2026-05-09T16:11:06,2,1304.85,604.26,USD,COMPLETED
ORD000046759,CUST0009568,PRD001115,STR0099,2026-07-12T14:32:25,8,1069.93,1733.85,INR,COMPLETED
ORD000046760,CUST0009466,PRD000756,STR0047,2026-06-01T05:28:53,6,1539.56,965.75,GBP,CANCELLED
ORD000046761,CUST0006868,PRD000671,STR0064,2026-04-22T17:01:43,8,1722.1,143.07,GBP,COMPLETED
ORD000046762,CUST0002517,PRD000245,STR0021,2026-07-02T01:50:00,7,318.5,191.91,INR,CANCELLED
ORD000046763,CUST0005041,PRD000292,STR0067,2026-03-16T07:36:03,6,1271.96,614.99,GBP,CANCELLED
ORD000046764,CUST0005430,PRD000887,STR0010,2026-06-02T21:52:06,6,1416.37,1118.95,GBP,CANCELLED
ORD000046765,CUST0009615,PRD001489,STR0075,2026-03-08T11:28:49,3,2021.07,1481.96,INR,CANCELLED
ORD000046766,CUST0004541,PRD000795,STR0076,2026-03-01T13:41:12,2,854.06,357.57,USD,COMPLETED
ORD000046767,CUST0005574,PRD000124,STR0016,2026-01-06T19:27:52,3,1620.64,11.58,GBP,COMPLETED
ORD000046768,CUST0006176,PRD001995,STR0080,2026-06-09T09:51:20,7,688.57,1147.13,INR,COMPLETED
ORD000046769,CUST0004657,PRD001816,STR0100,2026-02-03T12:22:53,2,120.79,0.42,INR,CANCELLED
ORD000046770,CUST0007358,PRD000104,STR0077,2026-03-24T00:47:58,5,1857.57,449.32,USD,COMPLETED
ORD000046771,CUST0006787,PRD000983,STR0028,2026-07-07T15:33:11,4,1650.05,1401.9,GBP,RETURNED
ORD000046772,CUST0004173,PRD001440,STR0025,2026-06-28T06:12:23,8,1364.37,294.45,GBP,COMPLETED
ORD000046773,CUST0003808,PRD001910,STR0097,2026-05-19T17:29:14,7,912.17,1536.56,INR,RETURNED
ORD000046774,CUST0004440,PRD000918,STR0085,2026-06-21T04:44:07,4,1595.54,1369.84,USD,RETURNED
ORD000046775,CUST0008154,PRD001509,STR0024,2026-07-25T19:33:10,2,213.19,91.32,GBP,COMPLETED
ORD000046776,CUST0001412,PRD000299,STR0081,2026-02-14T16:11:33,2,586.67,218.39,GBP,COMPLETED
ORD000046777,CUST0001794,PRD000942,STR0098,2026-02-07T23:43:35,4,177.5,52.19,INR,COMPLETED
ORD000046778,CUST0003695,PRD000998,STR0016,2026-05-24T15:29:16,6,1555.28,1370.21,INR,COMPLETED
ORD000046779,CUST0007440,PRD000045,STR0094,2026-04-20T22:40:06,7,282.23,107.62,GBP,COMPLETED
ORD000046780,CUST0003817,PRD000484,STR0064,2026-07-22T01:05:46,7,2185.76,2469.49,INR,RETURNED
ORD000046781,CUST0008964,PRD000639,STR0027,2026-04-28T13:50:39,1,2408.83,425.23,GBP,COMPLETED
ORD000046782,CUST0002095,PRD001552,STR0069,2026-02-14T02:46:35,7,1285.42,169.98,USD,COMPLETED
ORD000046783,CUST0004401,PRD000109,STR0083,2026-01-16T11:58:03,2,613.7,14.76,INR,RETURNED
ORD000046784,CUST0006217,PRD001787,STR0067,2026-04-03T06:58:11,8,2000.85,788.16,GBP,COMPLETED
ORD000046785,CUST0005101,PRD001781,STR0092,2026-06-23T23:44:42,7,2171.8,1110.18,GBP,COMPLETED
ORD000046786,CUST0007377,PRD000747,STR0082,2026-02-12T16:30:17,1,1263.61,177.77,USD,COMPLETED
ORD000046787,CUST0003760,PRD000795,STR0081,2026-06-09T14:18:30,1,2239.42,64.26,INR,COMPLETED
ORD000046788,CUST0000934,PRD001614,STR0061,2026-06-09T07:39:06,1,1134.63,156.99,GBP,COMPLETED
ORD000046789,CUST0004930,PRD001779,STR0025,2026-05-21T14:43:51,2,1215.33,73.02,USD,COMPLETED
ORD000046790,CUST0000769,PRD000425,STR0037,2026-05-09T11:47:11,1,1354.77,164.5,GBP,COMPLETED
ORD000046791,CUST0009546,PRD000873,STR0035,2026-03-26T01:43:08,3,1194.74,155.28,INR,COMPLETED
ORD000046792,CUST0004063,PRD000513,STR0013,2026-03-11T03:03:28,2,2041.71,357.31,INR,RETURNED
ORD000046793,CUST0009551,PRD001220,STR0032,2026-02-21T19:52:49,2,2286.45,883.85,GBP,COMPLETED
ORD000046794,CUST0009936,PRD001260,STR0029,2026-07-30T05:21:12,8,398.7,248.32,GBP,COMPLETED
ORD000046795,CUST0005591,PRD001990,STR0009,2026-07-20T07:22:55,6,2174.71,2300.81,USD,RETURNED
ORD000046796,CUST0000343,PRD001879,STR0050,2026-07-04T04:06:50,6,753.84,227.42,GBP,CANCELLED
ORD000046797,CUST0008749,PRD000041,STR0020,2026-03-12T17:16:43,8,848.65,514.41,USD,CANCELLED
ORD000046798,CUST0008595,PRD000709,STR0042,2026-03-05T20:15:33,4,890.1,592.07,GBP,RETURNED
ORD000046799,CUST0005692,PRD000917,STR0060,2026-06-08T12:18:21,6,1178.45,37.22,USD,CANCELLED
ORD000046800,CUST0004216,PRD001754,STR0079,2026-01-31T20:27:22,8,495.98,513.26,USD,COMPLETED
ORD000046801,CUST0008433,PRD001612,STR0055,2026-04-29T04:23:50,3,113.38,0.09,GBP,COMPLETED
ORD000046802,CUST0009234,PRD001510,STR0055,2026-07-05T03:11:25,4,1438.92,728.23,INR,COMPLETED
ORD000046803,CUST0004455,PRD001051,STR0050,2026-01-24T10:28:30,1,1188.47,5.65,GBP,CANCELLED
ORD000046804,CUST0003982,PRD000505,STR0073,2026-07-27T11:39:02,8,895.45,1510.68,USD,COMPLETED
ORD000046805,CUST0004934,PRD000163,STR0040,2026-02-07T14:15:33,4,939.23,1.91,GBP,COMPLETED
ORD000046806,CUST0001643,PRD001287,STR0067,2026-01-10T07:15:45,3,2072.2,1504.13,GBP,COMPLETED
ORD000046807,CUST0007245,PRD000707,STR0044,2026-04-11T18:51:58,6,581.89,24.77,GBP,COMPLETED
ORD000046808,CUST0001017,PRD001577,STR0084,2026-04-25T12:35:18,5,2165.43,166.3,INR,COMPLETED
ORD000046809,CUST0004173,PRD000091,STR0002,2026-01-02T06:17:12,2,1976.1,886.42,GBP,COMPLETED
ORD000046810,CUST0009558,PRD000266,STR0002,2026-02-26T16:34:59,7,2155.44,1250.54,INR,COMPLETED
ORD000046811,CUST0007254,PRD000809,STR0003,2026-05-12T10:36:44,7,14.4,14.65,USD,COMPLETED
ORD000046812,CUST0001063,PRD001142,STR0021,2026-03-24T06:28:54,3,2135.77,232.68,INR,COMPLETED
ORD000046813,CUST0001371,PRD000169,STR0072,2026-01-25T20:23:55,2,714.23,123.37,USD,RETURNED
ORD000046814,CUST0008940,PRD001697,STR0045,2026-05-31T02:45:21,8,2372.43,4690.83,GBP,CANCELLED
ORD000046815,CUST0005011,PRD000066,STR0033,2026-07-03T20:37:57,1,1095.95,242.21,GBP,COMPLETED
ORD000046816,CUST0001212,PRD000936,STR0037,2026-02-26T20:33:42,2,192.31,16.77,GBP,COMPLETED
ORD000046817,CUST0004043,PRD000023,STR0023,2026-02-01T23:30:04,1,1235.2,196.3,INR,COMPLETED
ORD000046818,CUST0007562,PRD000198,STR0098,2026-03-25T03:58:39,7,595.03,272.36,USD,COMPLETED
ORD000046819,CUST0001486,PRD000786,STR0091,2026-05-31T22:43:09,2,1807.23,424.27,INR,CANCELLED
ORD000046820,CUST0003250,PRD001434,STR0019,2026-05-26T03:52:49,7,1716.52,1353.54,INR,COMPLETED
ORD000046821,CUST0009433,PRD001144,STR0087,2026-05-10T04:18:15,1,679.31,90.15,GBP,RETURNED
ORD000046822,CUST0007660,PRD000263,STR0073,2026-01-06T19:31:30,4,1074.72,921.26,USD,COMPLETED
ORD000046823,CUST0004793,PRD000031,STR0025,2026-02-21T12:15:50,3,286.78,84.13,GBP,CANCELLED
ORD000046824,CUST0005776,PRD000187,STR0096,2026-01-03T01:08:49,5,10.5,2.1,INR,COMPLETED
ORD000046825,CUST0003949,PRD001755,STR0077,2026-05-06T23:33:33,6,1699.29,1121.32,INR,RETURNED
ORD000046826,CUST0009046,PRD001964,STR0062,2026-05-06T10:29:08,6,749.29,276.37,INR,COMPLETED
ORD000046827,CUST0007319,PRD000632,STR0076,2026-01-05T15:07:31,7,2262.34,3038.36,USD,COMPLETED
ORD000046828,CUST0005356,PRD001146,STR0021,2026-06-17T21:02:43,3,1781.58,102.2,INR,RETURNED
ORD000046829,CUST0000895,PRD000901,STR0031,2026-07-27T22:44:41,4,2170.62,502.8,GBP,COMPLETED
ORD000046830,CUST0001371,PRD001639,STR0070,2026-07-05T04:57:34,2,523.11,10.8,GBP,COMPLETED
ORD000046831,CUST0007707,PRD001585,STR0069,2026-01-22T15:48:51,4,2163.7,884.54,INR,COMPLETED
ORD000046832,CUST0005803,PRD000131,STR0028,2026-05-25T14:14:33,5,105.11,88.08,USD,RETURNED
ORD000046833,CUST0002463,PRD001533,STR0098,2026-07-20T12:01:31,5,1759.95,794.75,GBP,RETURNED
ORD000046834,CUST0001669,PRD000609,STR0065,2026-03-20T08:06:24,4,52.47,44.23,USD,COMPLETED
ORD000046835,CUST0003265,PRD000259,STR0048,2026-02-26T09:32:08,1,2188.43,350.72,INR,CANCELLED
ORD000046836,CUST0008345,PRD000451,STR0081,2026-07-26T15:58:31,1,526.08,14.8,USD,RETURNED
ORD000046837,CUST0001779,PRD001254,STR0031,2026-02-06T04:39:25,5,1635.09,1615.25,USD,COMPLETED
ORD000046838,CUST0001097,PRD000790,STR0100,2026-03-07T10:37:57,8,1234.95,1487.33,GBP,CANCELLED
ORD000046839,CUST0006478,PRD000727,STR0089,2026-07-20T15:13:50,6,838.51,1083.43,GBP,RETURNED
ORD000046840,CUST0000059,PRD000367,STR0016,2026-02-08T02:24:04,1,853.88,211.4,USD,COMPLETED
ORD000046841,CUST0003396,PRD000865,STR0012,2026-01-01T21:31:28,8,978.7,1047.79,INR,COMPLETED
ORD000046842,CUST0001387,PRD001858,STR0028,2026-07-08T00:51:18,6,1026.2,745.07,USD,COMPLETED
ORD000046843,CUST0008318,PRD001735,STR0047,2026-07-08T15:42:10,2,551.6,38.07,GBP,COMPLETED
ORD000046844,CUST0003294,PRD001132,STR0016,2026-04-19T17:23:34,3,2246.53,277.08,USD,COMPLETED
ORD000046845,CUST0008941,PRD000185,STR0091,2026-01-21T05:47:31,4,322.42,195.65,INR,COMPLETED
ORD000046846,CUST0008347,PRD000570,STR0040,2026-01-27T04:58:07,4,2259.87,292.59,INR,CANCELLED
ORD000046847,CUST0007012,PRD001285,STR0036,2026-02-21T01:39:23,6,142.54,42.42,USD,COMPLETED
ORD000046848,CUST0003863,PRD000557,STR0061,2026-06-29T11:08:33,1,226.17,0.57,GBP,COMPLETED
ORD000046849,CUST0006876,PRD001070,STR0048,2026-04-06T10:24:59,4,1567.75,1097.32,USD,RETURNED
ORD000046850,CUST0003448,PRD000534,STR0086,2026-02-26T17:14:05,2,1956.0,593.2,INR,COMPLETED
ORD000046851,CUST0002238,PRD000110,STR0073,2026-01-13T08:01:22,7,315.63,448.2,INR,COMPLETED
ORD000046852,CUST0008790,PRD000584,STR0050,2026-07-29T07:00:35,2,1358.8,104.09,USD,COMPLETED
